Date_NodeID	1_0
2025092617	0.0000
2025092618	0.0000
2025092619	0.0000
2025092620	0.0000
2025092621	0.0000
2025092622	0.0000
2025092623	0.0000
2025092700	0.0000
2025092701	0.0000
2025092702	0.0000
2025092703	0.0000
2025092704	0.0000
2025092705	0.0000
2025092706	0.0000
2025092707	0.0000
2025092708	0.0000
2025092709	0.0000
2025092710	0.0000
2025092711	0.0000
2025092712	0.0000
2025092713	0.0000
2025092714	0.0000
2025092715	0.0000
2025092716	0.0000
2025092717	0.0000
2025092718	0.0000
2025092719	0.0000
2025092720	0.0000
2025092721	0.0000
2025092722	0.0000
2025092723	0.0000
2025092800	0.0000
2025092801	0.0000
2025092802	0.0000
2025092803	0.0000
2025092804	0.0000
2025092805	0.0000
2025092806	0.0000
2025092807	0.0000
2025092808	0.0000
2025092809	0.0000
2025092810	0.0000
2025092811	0.0000
2025092812	0.0000
2025092813	0.0000
2025092814	0.0000
2025092815	0.0000
2025092816	0.0000
2025092817	0.0000
2025092818	0.0000
2025092819	0.0000
2025092820	0.0000
2025092821	0.0000
2025092822	0.0000
2025092823	0.0000
2025092900	0.0000
2025092901	0.0000
2025092902	0.0000
2025092903	0.0000
2025092904	0.0000
2025092905	0.0000
2025092906	0.0000
2025092907	0.0000
2025092908	0.0000
2025092909	0.0000
2025092910	0.0000
2025092911	0.0000
2025092912	0.0000
2025092913	0.0000
2025092914	0.0000
2025092915	0.0000
2025092916	0.0000
2025092917	0.0000
2025092918	0.0000
2025092919	0.0000
2025092920	0.0000
2025092921	0.0000
2025092922	0.0000
2025092923	0.0000
2025093000	0.0000
2025093001	0.0000
2025093002	0.0000
2025093003	0.0000
2025093004	0.0000
2025093005	0.0000
2025093006	0.0000
2025093007	0.0000
2025093008	0.0000
2025093009	0.0000
2025093010	0.0000
2025093011	0.0000
2025093012	0.0000
2025093013	0.0000
2025093014	0.0000
2025093015	0.0000
2025093016	0.0000
2025093017	0.0000
2025093018	0.0000
2025093019	0.0000
2025093020	0.0000
2025093021	0.0000
2025093022	0.0000
2025093023	0.0000
2025100100	0.0000
2025100101	0.0000
2025100102	0.0000
2025100103	0.0000
2025100104	0.0000
2025100105	0.0000
2025100106	0.0000
2025100107	0.0000
2025100108	0.0000
2025100109	0.0000
2025100110	0.0000
2025100111	0.0000
2025100112	0.0000
2025100113	0.0000
2025100114	0.0000
2025100115	0.0000
2025100116	0.0000
2025100117	0.0000
2025100118	0.0000
2025100119	0.0000
2025100120	0.0000
2025100121	0.0000
2025100122	0.0000
2025100123	0.0000
2025100200	0.0000
2025100201	0.0000
2025100202	0.0000
2025100203	0.0000
2025100204	0.0000
2025100205	0.0000
2025100206	0.0000
2025100207	0.0000
2025100208	0.0000
2025100209	0.0000
2025100210	0.0000
2025100211	0.0000
2025100212	0.0000
2025100213	0.0000
2025100214	0.0000
2025100215	0.0000
2025100216	0.0000
2025100217	0.0000
2025100218	0.0000
2025100219	0.0000
2025100220	0.0000
2025100221	0.0000
2025100222	0.0000
2025100223	0.0000
2025100300	0.0000
2025100301	0.0000
2025100302	0.0000
2025100303	0.0000
2025100304	0.0000
2025100305	0.0000
2025100306	0.0000
2025100307	0.0000
2025100308	0.0000
2025100309	0.0000
2025100310	0.0000
2025100311	0.0000
2025100312	0.0000
2025100313	0.0000
2025100314	0.0000
2025100315	0.0000
2025100316	0.0000
2025100317	0.0000
2025100318	0.0000
2025100319	0.0000
2025100320	0.0000
2025100321	0.0000
2025100322	0.0000
2025100323	0.0000
2025100400	0.0000
2025100401	0.0000
2025100402	0.0000
2025100403	0.0000
2025100404	0.0000
2025100405	0.0000
2025100406	0.0000
2025100407	0.0000
2025100408	0.0000
2025100409	0.0000
2025100410	0.0000
2025100411	0.0000
2025100412	0.0000
2025100413	0.0000
2025100414	0.0000
2025100415	0.0000
2025100416	0.0000
2025100417	0.0000
2025100418	0.0000
2025100419	0.0000
2025100420	0.0000
2025100421	0.0000
2025100422	0.0000
2025100423	0.0000
2025100500	0.0000
2025100501	0.0000
2025100502	0.0000
2025100503	0.0000
2025100504	0.0000
2025100505	0.0000
2025100506	0.0000
2025100507	0.0000
2025100508	0.0000
2025100509	0.0000
2025100510	0.0000
2025100511	0.0000
2025100512	0.0000
2025100513	0.0000
2025100514	0.0000
2025100515	0.0000
2025100516	0.0000
2025100517	0.0000
2025100518	0.0000
2025100519	0.0000
2025100520	0.0000
2025100521	0.0000
2025100522	0.0000
2025100523	0.0000
2025100600	0.0000
2025100601	0.0000
2025100602	0.0000
2025100603	0.0000
2025100604	0.0000
2025100605	0.0000
2025100606	0.0000
2025100607	0.0000
2025100608	0.0000
2025100609	0.0000
2025100610	0.0000
2025100611	0.0000
2025100612	0.0000
2025100613	0.0000
2025100614	0.0000
2025100615	0.0000
2025100616	0.0000
2025100617	0.0000
2025100618	0.0000
2025100619	0.0000
2025100620	0.0000
2025100621	0.0000
2025100622	0.0000
2025100623	0.0000
2025100700	0.0000
2025100701	0.0000
2025100702	0.0000
2025100703	0.0000
2025100704	0.0000
2025100705	0.0000
2025100706	0.0000
2025100707	0.0000
2025100708	0.0000
2025100709	0.0000
2025100710	0.0000
2025100711	0.0000
2025100712	0.0000
2025100713	0.0000
2025100714	0.0000
2025100715	0.0000
2025100716	0.0000
2025100717	0.0000
2025100718	0.0000
2025100719	0.0000
2025100720	0.0000
2025100721	0.0000
2025100722	0.0000
2025100723	0.0000
2025100800	0.0000
2025100801	0.0000
2025100802	0.0000
2025100803	0.0000
2025100804	0.0000
2025100805	0.0000
2025100806	0.0000
2025100807	0.0000
2025100808	0.0000
2025100809	0.0000
2025100810	0.0000
2025100811	0.0000
2025100812	0.0000
2025100813	0.0000
2025100814	0.0000
2025100815	0.0000
2025100816	0.0000
2025100817	0.0000
2025100818	0.0000
2025100819	0.0000
2025100820	0.0000
2025100821	0.0000
2025100822	0.0000
2025100823	0.0000
2025100900	0.0000
2025100901	0.0000
2025100902	0.0000
2025100903	0.0000
2025100904	0.0000
2025100905	0.0000
2025100906	0.0000
2025100907	0.0000
2025100908	0.0000
2025100909	0.0000
2025100910	0.0000
2025100911	0.0000
2025100912	0.0000
2025100913	0.0000
2025100914	0.0000
2025100915	0.0000
2025100916	0.0000
2025100917	0.0000
2025100918	0.0000
2025100919	0.0000
2025100920	0.0000
2025100921	0.0000
2025100922	0.0000
2025100923	0.0000
2025101000	0.0000
2025101001	0.0000
2025101002	0.0000
2025101003	0.0000
2025101004	0.0000
2025101005	0.0000
2025101006	0.0000
2025101007	0.0000
2025101008	0.0000
2025101009	0.0000
2025101010	0.0000
2025101011	0.0000
2025101012	0.0000
2025101013	0.0000
2025101014	0.0000
2025101015	0.0000
2025101016	0.0000
2025101017	0.0000
2025101018	0.0000
2025101019	0.0000
2025101020	0.0000
2025101021	0.0000
2025101022	0.0000
2025101023	0.0000
2025101100	0.0000
2025101101	0.0000
2025101102	0.0000
2025101103	0.0000
2025101104	0.0000
2025101105	0.0000
2025101106	0.0000
2025101107	0.0000
2025101108	0.0000
2025101109	0.0000
2025101110	0.0000
2025101111	0.0000
2025101112	0.0000
2025101113	0.0000
2025101114	0.0000
2025101115	0.0000
2025101116	0.0000
2025101117	0.0000
2025101118	0.0000
2025101119	0.0000
2025101120	0.0000
2025101121	0.0000
2025101122	0.0000
2025101123	0.0000
2025101200	0.0000
2025101201	0.0000
2025101202	0.0000
2025101203	0.0000
2025101204	0.0000
2025101205	0.0000
2025101206	0.0000
2025101207	0.0000
2025101208	0.0000
2025101209	0.0000
2025101210	0.0000
2025101211	0.0000
2025101212	0.0000
2025101213	0.0000
2025101214	0.0000
2025101215	0.0000
2025101216	0.0000
2025101217	0.0000
2025101218	0.0000
2025101219	0.0000
2025101220	0.0000
2025101221	0.0000
2025101222	0.0000
2025101223	0.0000
2025101300	0.0000
2025101301	0.0000
2025101302	0.0000
2025101303	0.0000
2025101304	0.0000
2025101305	0.0000
2025101306	0.0000
2025101307	0.0000
2025101308	0.0000
2025101309	0.0000
2025101310	0.0000
2025101311	0.0000
2025101312	0.0000
2025101313	0.0000
2025101314	0.0000
2025101315	0.0000
2025101316	0.0000
2025101317	0.0000
2025101318	0.0000
2025101319	0.0000
2025101320	0.0000
2025101321	0.0000
2025101322	0.0000
2025101323	0.0000
2025101400	0.0000
2025101401	0.0000
2025101402	0.0000
2025101403	0.0000
2025101404	0.0000
2025101405	0.0000
2025101406	0.0000
2025101407	0.0000
2025101408	0.0000
2025101409	0.0000
2025101410	0.0000
2025101411	0.0000
2025101412	0.0000
2025101413	0.0000
2025101414	0.0000
2025101415	0.0000
2025101416	0.0000
2025101417	0.0000
2025101418	0.0000
2025101419	0.0000
2025101420	0.0000
2025101421	0.0000
2025101422	0.0000
2025101423	0.0000
2025101500	0.0000
2025101501	0.0000
2025101502	0.0000
2025101503	0.0000
2025101504	0.0000
2025101505	0.0000
2025101506	0.0000
2025101507	0.0000
2025101508	0.0000
2025101509	0.0000
2025101510	0.0000
2025101511	0.0000
2025101512	0.0000
2025101513	0.0000
2025101514	0.0000
2025101515	0.0000
2025101516	0.0000
2025101517	0.0000
2025101518	0.0000
2025101519	0.0000
2025101520	0.0000
2025101521	0.0000
2025101522	0.0000
2025101523	0.0000
2025101600	0.0000
2025101601	0.0000
2025101602	0.0000
2025101603	0.0000
2025101604	0.0000
2025101605	0.0000
2025101606	0.0000
2025101607	0.0000
2025101608	0.0000
2025101609	0.0000
2025101610	0.0000
2025101611	0.0000
2025101612	0.0000
2025101613	0.0000
2025101614	0.0000
2025101615	0.0000
2025101616	0.0000
2025101617	0.0000
2025101618	0.0000
2025101619	0.0000
2025101620	0.0000
2025101621	0.0000
2025101622	0.0000
2025101623	0.0000
2025101700	0.0000
2025101701	0.0000
2025101702	0.0000
2025101703	0.0000
2025101704	0.0000
2025101705	0.0000
2025101706	0.0000
2025101707	0.0000
2025101708	0.0000
2025101709	0.0000
2025101710	0.0000
2025101711	0.0000
2025101712	0.0000
2025101713	0.0000
2025101714	0.0000
2025101715	0.0000
2025101716	0.0000
2025101717	0.0000
2025101718	0.0000
2025101719	0.0000
2025101720	0.0000
2025101721	0.0000
2025101722	0.0000
2025101723	0.0000
2025101800	0.0000
2025101801	0.0000
2025101802	0.0000
2025101803	0.0000
2025101804	0.0000
2025101805	0.0000
2025101806	0.0000
2025101807	0.0000
2025101808	0.0000
2025101809	0.0000
2025101810	0.0000
2025101811	0.0000
2025101812	0.0000
2025101813	0.0000
2025101814	0.0000
2025101815	0.0000
2025101816	0.0000
2025101817	0.0000
2025101818	0.0000
2025101819	0.0000
2025101820	0.0000
2025101821	0.0000
2025101822	0.0000
2025101823	0.0000
2025101900	0.0000
2025101901	0.0000
2025101902	0.0000
2025101903	0.0000
2025101904	0.0000
2025101905	0.0000
2025101906	0.0000
2025101907	0.0000
2025101908	0.0000
2025101909	0.0000
2025101910	0.0000
2025101911	0.0000
2025101912	0.0000
2025101913	0.0000
2025101914	0.0000
2025101915	0.0000
2025101916	0.0000
2025101917	0.0000
2025101918	0.0000
2025101919	0.0000
2025101920	0.0000
2025101921	0.0000
2025101922	0.0000
2025101923	0.0000
2025102000	0.0000
2025102001	0.0000
2025102002	0.0000
2025102003	0.0000
2025102004	0.0000
2025102005	0.0000
2025102006	0.0000
2025102007	0.0000
2025102008	0.0000
2025102009	0.0000
2025102010	0.0000
2025102011	0.0000
2025102012	0.0000
2025102013	0.0000
2025102014	0.0000
2025102015	0.0000
2025102016	0.0000
2025102017	0.0000
2025102018	0.0000
2025102019	0.0000
2025102020	0.0000
2025102021	0.0000
2025102022	0.0000
2025102023	0.0000
2025102100	0.0000
2025102101	0.0000
2025102102	0.0000
2025102103	0.0000
2025102104	0.0000
2025102105	0.0000
2025102106	0.0000
2025102107	0.0000
2025102108	0.0000
2025102109	0.0000
2025102110	0.0000
2025102111	0.0000
2025102112	0.0000
2025102113	0.0000
2025102114	0.0000
2025102115	0.0000
2025102116	0.0000
2025102117	0.0000
2025102118	0.0000
2025102119	0.0000
2025102120	0.0000
2025102121	0.0000
2025102122	0.0000
2025102123	0.0000
2025102200	0.0000
2025102201	0.0000
2025102202	0.0000
2025102203	0.0000
2025102204	0.0000
2025102205	0.0000
2025102206	0.0000
2025102207	0.0000
2025102208	0.0000
2025102209	0.0000
2025102210	0.0000
2025102211	0.0000
2025102212	0.0000
2025102213	0.0000
2025102214	0.0000
2025102215	0.0000
2025102216	0.0000
2025102217	0.0000
2025102218	0.0000
2025102219	0.0000
2025102220	0.0000
2025102221	0.0000
2025102222	0.0000
2025102223	0.0000
2025102300	0.0000
2025102301	0.0000
2025102302	0.0000
2025102303	0.0000
2025102304	0.0000
2025102305	0.0000
2025102306	0.0000
2025102307	0.0000
2025102308	0.0000
2025102309	0.0000
2025102310	0.0000
2025102311	0.0000
2025102312	0.0000
2025102313	0.0000
2025102314	0.0000
2025102315	0.0000
2025102316	0.0000
2025102317	0.0000
2025102318	0.0000
2025102319	0.0000
2025102320	0.0000
2025102321	0.0000
2025102322	0.0000
2025102323	0.0000
2025102400	0.0000
2025102401	0.0000
2025102402	0.0000
2025102403	0.0000
2025102404	0.0000
2025102405	0.0000
2025102406	0.0000
2025102407	0.0000
2025102408	0.0000
2025102409	0.0000
2025102410	0.0000
2025102411	0.0000
2025102412	0.0000
2025102413	0.0000
2025102414	0.0000
2025102415	0.0000
2025102416	0.0000
2025102417	0.0000
2025102418	0.0000
2025102419	0.0000
2025102420	0.0000
2025102421	0.0000
2025102422	0.0000
2025102423	0.0000
2025102500	0.0000
2025102501	0.0000
2025102502	0.0000
2025102503	0.0000
2025102504	0.0000
2025102505	0.0000
2025102506	0.0000
2025102507	0.0000
2025102508	0.0000
2025102509	0.0000
2025102510	0.0000
2025102511	0.0000
2025102512	0.0000
2025102513	0.0000
2025102514	0.0000
2025102515	0.0000
2025102516	0.0000
2025102517	0.0000
2025102518	0.0000
2025102519	0.0000
2025102520	0.0000
2025102521	0.0000
2025102522	0.0000
2025102523	0.0000
2025102600	0.0000
2025102601	0.0000
2025102602	0.0000
2025102603	0.0000
2025102604	0.0000
2025102605	0.0000
2025102606	0.0000
2025102607	0.0000
2025102608	0.0000
2025102609	0.0000
2025102610	0.0000
2025102611	0.0000
2025102612	0.0000
2025102613	0.0000
2025102614	0.0000
2025102615	0.0000
2025102616	0.0000
2025102617	0.0000
2025102618	0.0000
2025102619	0.0000
2025102620	0.0000
2025102621	0.0000
2025102622	0.0000
2025102623	0.0000
2025102700	0.0000
2025102701	0.0000
2025102702	0.0000
2025102703	0.0000
2025102704	0.0000
2025102705	0.0000
2025102706	0.0000
2025102707	0.0000
2025102708	0.0000
2025102709	0.0000
2025102710	0.0000
2025102711	0.0000
2025102712	0.0000
2025102713	0.0000
2025102714	0.0000
2025102715	0.0000
2025102716	0.0000
2025102717	0.0000
2025102718	0.0000
2025102719	0.0000
2025102720	0.0000
2025102721	0.0000
2025102722	0.0000
2025102723	0.0000
2025102800	0.0000
2025102801	0.0000
2025102802	0.0000
2025102803	0.0000
2025102804	0.0000
2025102805	0.0000
2025102806	0.0000
2025102807	0.0000
2025102808	0.0000
2025102809	0.0000
2025102810	0.0000
2025102811	0.0000
2025102812	0.0000
2025102813	0.0000
2025102814	0.0000
2025102815	0.0000
2025102816	0.0000
2025102817	0.0000
2025102818	0.0000
2025102819	0.0000
2025102820	0.0000
2025102821	0.0000
2025102822	0.0000
2025102823	0.0000
2025102900	0.0000
2025102901	0.0000
2025102902	0.0000
2025102903	0.0000
2025102904	0.0000
2025102905	0.0000
2025102906	0.0000
2025102907	0.0000
2025102908	0.0000
2025102909	0.0000
2025102910	0.0000
2025102911	0.0000
2025102912	0.0000
2025102913	0.0000
2025102914	0.0000
2025102915	0.0000
2025102916	0.0000
2025102917	0.0000
2025102918	0.0000
2025102919	0.0000
2025102920	0.0000
2025102921	0.0000
2025102922	0.0000
2025102923	0.0000
2025103000	0.0000
2025103001	0.0000
2025103002	0.0000
2025103003	0.0000
2025103004	0.0000
2025103005	0.0000
2025103006	0.0000
2025103007	0.0000
2025103008	0.0000
2025103009	0.0000
2025103010	0.0000
2025103011	0.0000
2025103012	0.0000
2025103013	0.0000
2025103014	0.0000
2025103015	0.0000
2025103016	0.0000
2025103017	0.0000
2025103018	0.0000
2025103019	0.0000
2025103020	0.0000
2025103021	0.0000
2025103022	0.0000
2025103023	0.0000
2025103100	0.0000
2025103101	0.0000
2025103102	0.0000
2025103103	0.0000
2025103104	0.0000
2025103105	0.0000
2025103106	0.0000
2025103107	0.0000
2025103108	0.0000
2025103109	0.0000
2025103110	0.0000
2025103111	0.0000
2025103112	0.0000
2025103113	0.0000
2025103114	0.0000
2025103115	0.0000
2025103116	0.0000
2025103117	0.0000
2025103118	0.0000
2025103119	0.0000
2025103120	0.0000
2025103121	0.0000
2025103122	0.0000
2025103123	0.0000
2025110100	0.0000
2025110101	0.0000
2025110102	0.0000
2025110103	0.0000
2025110104	0.0000
2025110105	0.0000
2025110106	0.0000
2025110107	0.0000
2025110108	0.0000
2025110109	0.0000
2025110110	0.0000
2025110111	0.0000
2025110112	0.0000
2025110113	0.0000
2025110114	0.0000
2025110115	0.0000
2025110116	0.0000
2025110117	0.0000
2025110118	0.0000
2025110119	0.0000
2025110120	0.0000
2025110121	0.0000
2025110122	0.0000
2025110123	0.0000
2025110200	0.0000
2025110201	0.0000
2025110202	0.0000
2025110203	0.0000
2025110204	0.0000
2025110205	0.0000
2025110206	0.0000
2025110207	0.0000
2025110208	0.0000
2025110209	0.0000
2025110210	0.0000
2025110211	0.0000
2025110212	0.0000
2025110213	0.0000
2025110214	0.0000
2025110215	0.0000
2025110216	0.0000
2025110217	0.0000
2025110218	0.0000
2025110219	0.0000
2025110220	0.0000
2025110221	0.0000
2025110222	0.0000
2025110223	0.0000
2025110300	0.0000
2025110301	0.0000
2025110302	0.0000
2025110303	0.0000
2025110304	0.0000
2025110305	0.0000
2025110306	0.0000
2025110307	0.0000
2025110308	0.0000
2025110309	0.0000
2025110310	0.0000
2025110311	0.0000
2025110312	0.0000
2025110313	0.0000
2025110314	0.0000
2025110315	0.0000
2025110316	0.0000
2025110317	0.0000
2025110318	0.0000
2025110319	0.0000
2025110320	0.0000
2025110321	0.0000
2025110322	0.0000
2025110323	0.0000
2025110400	0.0000
2025110401	0.0000
2025110402	0.0000
2025110403	0.0000
2025110404	0.0000
2025110405	0.0000
2025110406	0.0000
2025110407	0.0000
2025110408	0.0000
2025110409	0.0000
2025110410	0.0000
2025110411	0.0000
2025110412	0.0000
2025110413	0.0000
2025110414	0.0000
2025110415	0.0000
2025110416	0.0000
2025110417	0.0000
2025110418	0.0000
2025110419	0.0000
2025110420	0.0000
2025110421	0.0000
2025110422	0.0000
2025110423	0.0000
2025110500	0.0000
2025110501	0.0000
2025110502	0.0000
2025110503	0.0000
2025110504	0.0000
2025110505	0.0000
2025110506	0.0000
2025110507	0.0000
2025110508	0.0000
2025110509	0.0000
2025110510	0.0000
2025110511	0.0000
2025110512	0.0000
2025110513	0.0000
2025110514	0.0000
2025110515	0.0000
2025110516	0.0000
2025110517	0.0000
2025110518	0.0000
2025110519	0.0000
2025110520	0.0000
2025110521	0.0000
2025110522	0.0000
2025110523	0.0000
2025110600	0.0000
2025110601	0.0000
2025110602	0.0000
2025110603	0.0000
2025110604	0.0000
2025110605	0.0000
2025110606	0.0000
2025110607	0.0000
2025110608	0.0000
2025110609	0.0000
2025110610	0.0000
2025110611	0.0000
2025110612	0.0000
2025110613	0.0000
2025110614	0.0000
2025110615	0.0000
2025110616	0.0000
2025110617	0.0000
2025110618	0.0000
2025110619	0.0000
2025110620	0.0000
2025110621	0.0000
2025110622	0.0000
2025110623	0.0000
2025110700	0.0000
2025110701	0.0000
2025110702	0.0000
2025110703	0.0000
2025110704	0.0000
2025110705	0.0000
2025110706	0.0000
2025110707	0.0000
2025110708	0.0000
2025110709	0.0000
2025110710	0.0000
2025110711	0.0000
2025110712	0.0000
2025110713	0.0000
2025110714	0.0000
2025110715	0.0000
2025110716	0.0000
2025110717	0.0000
2025110718	0.0000
2025110719	0.0000
2025110720	0.0000
2025110721	0.0000
2025110722	0.0000
2025110723	0.0000
2025110800	0.0000
2025110801	0.0000
2025110802	0.0000
2025110803	0.0000
2025110804	0.0000
2025110805	0.0000
2025110806	0.0000
2025110807	0.0000
2025110808	0.0000
2025110809	0.0000
2025110810	0.0000
2025110811	0.0000
2025110812	0.0000
2025110813	0.0000
2025110814	0.0000
2025110815	0.0000
2025110816	0.0000
2025110817	0.0000
2025110818	0.0000
2025110819	0.0000
2025110820	0.0000
2025110821	0.0000
2025110822	0.0000
2025110823	0.0000
2025110900	0.0000
2025110901	0.0000
2025110902	0.0000
2025110903	0.0000
2025110904	0.0000
2025110905	0.0000
2025110906	0.0000
2025110907	0.0000
2025110908	0.0000
2025110909	0.0000
2025110910	0.0000
2025110911	0.0000
2025110912	0.0000
2025110913	0.0000
2025110914	0.0000
2025110915	0.0000
2025110916	0.0000
2025110917	0.0000
2025110918	0.0000
2025110919	0.0000
2025110920	0.0000
2025110921	0.0000
2025110922	0.0000
2025110923	0.0000
2025111000	0.0000
2025111001	0.0000
2025111002	0.0000
2025111003	0.0000
2025111004	0.0000
2025111005	0.0000
2025111006	0.0000
2025111007	0.0000
2025111008	0.0000
2025111009	0.0000
2025111010	0.0000
2025111011	0.0000
2025111012	0.0000
2025111013	0.0000
2025111014	0.0000
2025111015	0.0000
2025111016	0.0000
2025111017	0.0000
2025111018	0.0000
2025111019	0.0000
2025111020	0.0000
2025111021	0.0000
2025111022	0.0000
2025111023	0.0000
2025111100	0.0000
2025111101	0.0000
2025111102	0.0000
2025111103	0.0000
2025111104	0.0000
2025111105	0.0000
2025111106	0.0000
2025111107	0.0000
2025111108	0.0000
2025111109	0.0000
2025111110	0.0000
2025111111	0.0000
2025111112	0.0000
2025111113	0.0000
2025111114	0.0000
